TEMPORARY_ID,REGULAR_WAGES,OVERTIME_WAGES,OTHER_WAGES,TOTAL_WAGES
023871873127,61634.32,0.00,1184.80,62819.12
073874850135,41107.45,0.00,0.00,41107.45
021875878279,77909.42,7264.22,422.86,85596.50
037880433285,56935.84,0.00,0.00,56935.84
068891045896,86233.08,1933.52,0.00,88166.60
011901977167,84864.00,0.00,0.00,84864.00
019902475933,78755.04,0.00,0.00,78755.04
082917149300,63583.80,0.00,0.00,63583.80
001923505739,64752.00,0.00,0.00,64752.00
020929711170,87962.81,0.00,1000.00,88962.81
056930195065,75834.23,0.00,0.00,75834.23
058933146751,33875.20,0.00,14356.21,48231.41
021943113397,76522.03,0.00,0.00,76522.03
062943590419,2750.00,0.00,0.00,2750.00
039948294727,100075.04,0.00,0.00,100075.04
037952030934,66220.27,5306.56,25203.50,96730.33
051959928601,49622.47,608.94,0.00,50231.41
041961333927,46544.89,9383.65,1942.14,57870.68
039967865140,45173.93,0.00,0.00,45173.93
049970599268,76113.41,0.00,0.00,76113.41
017971526088,78526.24,3382.22,340.07,82248.53
052972452024,49621.52,0.00,0.00,49621.52
038976556680,91409.76,0.00,0.00,91409.76
000981051966,65709.61,0.00,0.00,65709.61
056989728735,97414.72,0.00,2298.00,99712.72
019995973388,87960.09,0.00,0.00,87960.09
042998229928,78682.20,0.00,0.00,78682.20
062998680624,87842.40,0.00,0.00,87842.40
821000881111,67426.75,0.00,0.00,67426.75
941001779915,78682.20,0.00,0.00,78682.20
141003126612,153344.88,0.00,0.00,153344.88
011004521279,104479.50,0.00,0.00,104479.50
581012898326,62567.40,0.00,0.00,62567.40
851014230259,78682.20,0.00,0.00,78682.20
831016397082,78682.20,0.00,0.00,78682.20
811021206658,59313.94,0.00,0.00,59313.94
081025554996,54839.23,0.00,0.00,54839.23
061025993689,104616.04,75.00,0.00,104691.04
411027746588,53671.84,1394.84,1000.00,56066.68
311028184346,63584.10,0.00,0.00,63584.10
351029107890,128503.79,0.00,0.00,128503.79
191037671947,85872.23,17163.83,0.00,103036.06
221044922528,34092.94,0.00,342.72,34435.66
012334907614,65467.54,9691.00,0.00,75158.54
023337732305,45403.29,1179.91,0.00,46583.20
045339062103,31666.66,249.00,0.00,31915.66
082345634358,68323.84,0.00,1289.60,69613.44
090366828474,81544.90,0.00,0.00,81544.90
021388282294,89568.79,3777.11,0.00,93345.90
054409344793,8134.64,0.00,0.00,8134.64
018414684422,61084.61,0.00,0.00,61084.61
036422212233,89101.36,0.00,0.00,89101.36
004454822163,53880.01,19584.14,280.72,73744.87
063468362263,9659.44,0.00,0.00,9659.44
097482351769,87460.88,420.91,0.00,87881.79
087493318598,50808.03,1834.74,1080.65,53723.42
067495139616,90478.20,0.00,0.00,90478.20
091499763183,78755.04,0.00,0.00,78755.04
027511921146,6753.56,272.57,242.28,7268.41
047512799434,1237.50,0.00,0.00,1237.50
049522267431,70259.85,703.67,0.00,70963.52
008525702644,83139.73,480.12,2600.25,86220.10
006532412697,90681.76,0.00,0.00,90681.76
099534100439,116303.31,0.00,0.00,116303.31
041538389524,112043.36,0.00,2156.80,114200.16
042554674048,46020.84,5491.27,51.68,51563.79
095559431237,87960.08,0.00,1000.00,88960.08
056562639591,81808.72,0.00,0.00,81808.72
054565829753,53673.40,17292.43,816.20,71782.03
015567329992,53386.30,7504.73,0.00,60891.03
016592674742,92246.57,0.00,0.00,92246.57
081597296701,78755.04,0.00,0.00,78755.04
058605362172,57151.21,736.43,0.00,57887.64
027611934122,48652.47,0.00,30526.85,79179.32
034617708167,81455.92,0.00,1568.00,83023.92
091630684857,72977.84,0.00,0.00,72977.84
015634872743,53383.23,0.00,0.00,53383.23
038636995604,49621.52,0.00,0.00,49621.52
052638406923,57206.36,185.83,0.00,57392.19
054639815129,110165.14,0.00,0.00,110165.14
083643943638,97420.24,0.00,0.00,97420.24
000646036694,78755.04,284.25,0.00,79039.29
034652888520,85110.40,0.00,1691.20,86801.60
041668478451,54886.02,59.42,0.00,54945.44
034669151283,742.50,0.00,0.00,742.50
042669823439,53934.44,0.00,0.00,53934.44
088671687017,112043.36,0.00,0.00,112043.36
088676434364,67387.09,417.30,0.00,67804.39
096680928380,108285.78,0.00,2605.50,110891.28
049683566719,87958.45,0.00,0.00,87958.45
064686777598,24559.97,12864.82,121.14,37545.93
012698472247,41555.37,1956.64,0.00,43512.01
068708564393,78755.08,0.00,0.00,78755.08
004727917248,61466.24,0.00,0.00,61466.24
032743009791,63585.60,715.28,0.00,64300.88
046743615189,40893.84,1651.96,0.00,42545.80
059751307899,83138.12,0.00,0.00,83138.12
094770106219,45405.05,0.00,0.00,45405.05
048771274004,124781.33,0.00,0.00,124781.33
036774185759,48701.92,559.96,5.20,49267.08
014789533799,63096.92,0.00,1000.00,64096.92
066828168871,83140.35,4681.18,1320.33,89141.86
039840454460,60626.80,0.00,1167.60,61794.40
079849390204,62921.04,0.00,0.00,62921.04
025853149295,79435.76,511.65,0.00,79947.41
087854203558,27004.68,11205.46,2428.65,40638.79
061857300256,81892.72,0.00,0.00,81892.72
061870209026,88260.12,0.00,0.00,88260.12
007871816351,81254.02,903.04,0.00,82157.06
037873706907,112188.97,0.00,5346.00,117534.97
068875821762,53783.64,0.00,0.00,53783.64
098881909161,53673.41,891.15,0.00,54564.56
060885925380,34355.60,605.88,0.00,34961.48
012895021670,56830.10,2641.57,794.46,60266.13
062898422951,87807.27,0.00,0.00,87807.27
030908330237,87462.54,0.00,1683.60,89146.14
054909320526,71212.96,381.78,0.00,71594.74
088925345259,144776.89,0.00,0.00,144776.89
043929119938,51743.04,327.60,0.00,52070.64
031931592110,97414.72,0.00,3438.40,100853.12
019936356700,81452.84,0.00,1568.00,83020.84
017937797350,68323.84,0.00,0.00,68323.84
037939661577,133924.96,0.00,0.00,133924.96
022940140351,23112.46,255.25,9624.63,32992.34
037942053013,47087.44,1924.25,923.25,49934.94
017951453572,59339.26,733.13,225.52,60297.91
052977376053,95085.59,0.00,1600.00,96685.59
018980185671,62921.04,0.00,0.00,62921.04
070991394966,75272.67,0.00,0.00,75272.67
059995521963,93312.43,0.00,0.00,93312.43
861004870140,61464.92,0.00,0.00,61464.92
181005317860,92754.84,17108.28,5477.84,115340.96
011006560485,1454.72,0.00,0.00,1454.72
921018952417,52935.61,0.00,26375.59,79311.20
141028573794,22656.16,236.16,1843.95,24736.27
581032406925,62921.04,26486.48,2404.00,91811.52
061038443099,81454.77,0.00,0.00,81454.77
421044492259,83139.84,70.02,0.00,83209.86
291046548656,83139.77,16189.67,1569.20,100898.64
131053405952,60172.92,146.90,0.00,60319.82
059337437564,78755.04,1667.60,10469.29,90891.93
078338768519,91409.86,0.00,0.00,91409.86
012350377111,50806.14,0.00,0.00,50806.14
028351659096,77938.29,0.00,2773.13,80711.42
002360644035,27209.68,0.00,390.00,27599.68
048365327428,83139.68,0.00,0.00,83139.68
012372778929,31477.09,747.00,15.60,32239.69
032383359022,52240.28,0.00,0.00,52240.28
056392510063,110079.00,0.00,2109.20,112188.20
088413599032,108282.72,0.00,5992.65,114275.37
093417689082,105759.68,0.00,0.00,105759.68
073429260037,17186.63,538.04,0.00,17724.67
060453612389,47082.61,0.00,0.00,47082.61
058454603343,100843.60,0.00,2329.44,103173.04
095457563328,108282.73,0.00,2554.50,110837.23
047503054917,30593.58,0.00,34273.29,64866.87
043516104892,54765.71,0.00,0.00,54765.71
094516976072,90451.20,0.00,1752.76,92203.96
089539689067,87166.41,0.00,0.00,87166.41
036549603766,76011.40,613.20,175.00,76799.60
020605940888,27191.05,2945.16,347.58,30483.79
037614055673,48934.15,0.00,0.00,48934.15
020619002730,33283.53,1957.56,8415.90,43656.99
009621984228,40865.45,0.00,458.85,41324.30
078624871490,83943.00,0.00,0.00,83943.00
043631952838,68638.24,16158.02,1289.60,86085.86
020636839383,85363.49,0.00,0.00,85363.49
005647351844,74924.02,6368.73,0.00,81292.75
070652046332,56458.48,28194.55,203.78,84856.81
035667655929,50393.54,1427.16,543.56,52364.26
041670346507,20450.82,531.36,1244.73,22226.91
038672952041,78109.26,0.00,0.00,78109.26
007684152366,47303.15,274.56,13.00,47590.71
041684809798,91407.19,0.00,500.00,91907.19
060687287763,84862.40,0.00,0.00,84862.40
051696393911,43574.96,0.00,0.00,43574.96
039703394974,58860.92,0.00,0.00,58860.92
070705949353,98292.84,0.00,2514.00,100806.84
059709693243,10165.83,462.96,5026.49,15655.28
095714817808,20524.48,0.00,5579.69,26104.17
090732027683,78755.04,0.00,0.00,78755.04
089753634234,62923.40,0.00,2437.61,65361.01
047754827503,76623.52,0.00,0.00,76623.52
002766527612,45595.61,3223.13,0.00,48818.74
027772893647,45992.81,0.00,0.00,45992.81
056774057226,90478.20,0.00,0.00,90478.20
004782025965,50807.11,36.68,591.17,51434.96
008791179259,67727.94,0.00,0.00,67727.94
029793451082,49621.52,0.00,0.00,49621.52
057796218958,118949.60,0.00,0.00,118949.60
096805148830,120459.05,0.00,0.00,120459.05
098809545952,21381.25,2422.83,57.20,23861.28
057812935821,89071.22,785.52,1600.00,91456.74
085813857886,97414.72,0.00,0.00,97414.72
037816127845,24365.94,0.00,31.20,24397.14
004818330410,52247.10,0.00,0.00,52247.10
054826961111,61466.08,0.00,0.00,61466.08
068830219657,110900.41,2214.86,1761.21,114876.48
029834484685,21077.49,498.00,2173.95,23749.44
060838191326,104479.45,0.00,2464.50,106943.95
095839800392,90681.76,960.08,0.00,91641.84
067842000415,62921.04,5427.11,0.00,68348.15
016843068621,41575.82,0.00,0.00,41575.82
016854087068,57158.40,0.00,0.00,57158.40
011854613784,15408.48,747.00,0.00,16155.48
063858757666,45403.31,0.00,0.00,45403.31
001861838001,45168.27,0.00,0.00,45168.27
001863924036,77944.34,0.00,0.00,77944.34
021864444758,60690.17,0.00,173.60,60863.77
068866582217,29827.88,639.29,554.79,31021.96
077871185829,83980.14,0.00,0.00,83980.14
063872218292,104479.44,0.00,0.00,104479.44
066884287724,61466.20,0.00,0.00,61466.20
061891832265,47551.69,3293.82,0.00,50845.51
087903805736,63298.43,0.00,39926.83,103225.26
011904800978,56458.62,0.00,0.00,56458.62
060909211097,62921.04,0.00,0.00,62921.04
052909705897,67783.04,0.00,3804.80,71587.84
082922423351,86074.18,0.00,0.00,86074.18
044923777489,97411.96,0.00,3475.20,100887.16
031930034870,76988.11,0.00,0.00,76988.11
029932933470,73992.74,0.00,0.00,73992.74
024936250431,42868.81,0.00,0.00,42868.81
077946184384,53818.97,0.00,0.00,53818.97
008952347048,128872.04,0.00,0.00,128872.04
074952819447,123987.10,8370.44,0.00,132357.54
044962582422,18570.20,0.00,100692.00,119262.20
006968589144,55330.41,0.00,0.00,55330.41
099969569455,78753.56,0.00,6328.45,85082.01
055978245853,75693.05,0.00,0.00,75693.05
047982733412,102475.63,0.00,0.00,102475.63
561002978065,78752.82,0.00,0.00,78752.82
001009636078,81455.92,0.00,0.00,81455.92
381035309166,62921.04,36657.62,0.00,99578.66
311040463877,71718.88,16515.25,0.00,88234.13
121044732066,60489.55,2155.09,860.28,63504.92
931048649173,114418.46,0.00,0.00,114418.46
621049411787,46912.91,5472.15,593.75,52978.81
401050745021,10224.51,0.00,174.85,10399.36
072335805166,49621.99,2220.85,0.00,51842.84
010363820189,50216.60,0.00,0.00,50216.60
098377047927,75723.43,0.00,1000.00,76723.43
069386607216,4956.48,0.00,0.00,4956.48
085404431897,36823.96,0.00,0.00,36823.96
071407756250,49621.52,0.00,0.00,49621.52
020414204261,158169.62,0.00,0.00,158169.62
061418527382,96879.77,0.00,0.00,96879.77
058423987228,13195.04,0.00,1924.30,15119.34
071425869909,100073.16,0.00,0.00,100073.16
008442453602,45336.48,0.00,27060.30,72396.78
095445494320,90474.80,0.00,0.00,90474.80
082451403588,119643.52,0.00,0.00,119643.52
088459418327,84364.80,6661.98,3082.56,94109.34
074464074573,65892.39,11296.70,0.00,77189.09
087470707148,65897.29,23984.39,0.00,89881.68
037480276191,112185.86,0.00,0.00,112185.86
062491085776,65894.82,5890.64,1273.82,73059.28
065503751178,146959.28,0.00,2829.60,149788.88
017504643686,78736.09,18.95,0.00,78755.04
010508198042,69582.25,0.00,0.00,69582.25
044514164623,57372.68,4696.47,13.81,62082.96
045518618607,59994.57,0.00,7171.43,67166.00
046519485572,45283.19,814.05,0.00,46097.24
095527982262,64553.60,0.00,0.00,64553.60
022531192319,78974.55,0.00,0.00,78974.55
073543751128,112043.36,0.00,2114.40,114157.76
006554315163,116303.20,0.00,4343.50,120646.70
000555126382,9396.00,0.00,0.00,9396.00
036559075406,63736.15,6787.38,0.00,70523.53
011560682896,116302.10,0.00,0.00,116302.10
089563972791,11539.00,0.00,0.00,11539.00
057573380606,52955.04,0.00,22472.88,75427.92
035575556539,72733.95,0.00,26131.24,98865.19
059581863669,67727.94,0.00,2371.46,70099.40
084593182391,118818.76,0.00,0.00,118818.76
061621824235,73069.84,0.00,0.00,73069.84
082627507282,86908.30,0.00,29871.68,116779.98
087656098635,62696.00,0.00,0.00,62696.00
012668180694,108137.23,0.00,2604.50,110741.73
081675474240,72946.73,3965.31,1405.20,78317.24
062677543688,165229.01,0.00,3979.50,169208.51
039683348710,83060.68,0.00,2100.40,85161.08
023685321428,44518.45,156.86,27983.64,72658.95
048688524124,28377.12,0.00,0.00,28377.12
087696897036,75627.27,0.00,0.00,75627.27
045707789156,49621.52,0.00,0.00,49621.52
004722610213,94587.96,0.00,0.00,94587.96
095745765076,53383.30,0.00,0.00,53383.30
056772764899,95472.57,3392.42,7733.90,106598.89
016773993275,36365.46,0.00,0.00,36365.46
036784261187,100075.04,0.00,0.00,100075.04
036798915283,62331.00,107.10,0.00,62438.10
047803346525,47921.53,178.20,476.78,48576.51
096805646100,100843.64,0.00,0.00,100843.64
025813182427,50818.11,1737.52,0.00,52555.63
097818208811,100844.75,0.00,0.00,100844.75
011818758609,76985.98,2649.07,0.00,79635.05
073820893214,83144.40,0.00,1320.33,84464.73
029826296363,103055.07,0.00,0.00,103055.07
064827928547,81894.28,0.00,0.00,81894.28
010831243454,88483.98,0.00,560.00,89043.98
007833825935,95064.49,0.00,500.00,95564.49
067842950591,25364.51,24.77,588.29,25977.57
091845556449,68323.84,0.00,1000.00,69323.84
077849744502,62030.42,44.37,0.00,62074.79
069855491513,40885.28,21.90,0.00,40907.18
035861722542,84558.04,70.86,9343.16,93972.06
026865947885,110900.40,0.00,0.00,110900.40
010871588062,57208.48,2797.74,1079.60,61085.82
058875080430,90038.10,0.00,1000.00,91038.10
010890710834,84864.00,0.00,0.00,84864.00
094892785410,100843.61,0.00,0.00,100843.61
014898257090,81452.07,0.00,0.00,81452.07
028904193458,59741.80,0.00,0.00,59741.80
094905685270,89103.88,0.00,1415.04,90518.92
056906623306,72977.85,0.00,50.00,73027.85
032910091105,78752.83,0.00,0.00,78752.83
096912998263,101340.93,0.00,0.00,101340.93
047913983495,101511.48,0.00,0.00,101511.48
058931861502,51865.84,0.00,0.00,51865.84
007936624722,62921.05,249.81,0.00,63170.86
016938970649,58826.58,0.00,0.00,58826.58
013939449775,52527.78,13444.37,3725.43,69697.58
013942372474,89873.54,0.00,0.00,89873.54
070944174713,83137.80,1900.48,0.00,85038.28
040948981501,1449.01,0.00,0.00,1449.01
071950823800,109763.35,2421.25,0.00,112184.60
004955492496,114516.30,8361.45,0.00,122877.75
007970755345,31026.80,0.00,0.00,31026.80
061972659210,54686.35,0.00,0.00,54686.35
030973584069,100843.66,0.00,0.00,100843.66
061982174098,93857.76,0.00,0.00,93857.76
005982632159,73348.10,0.00,0.00,73348.10
032994417407,90043.13,0.00,0.00,90043.13
000996577137,116303.30,0.00,2798.50,119101.80
041997529944,88701.93,0.00,0.00,88701.93
741001981037,112043.36,0.00,0.00,112043.36
771006859478,90681.76,0.00,1600.00,92281.76
071015660391,8794.91,0.00,1826.41,10621.32
591018364389,120194.21,347.04,3276.54,123817.79
541019247776,91409.77,0.00,0.00,91409.77
521020130398,45403.31,40.97,0.00,45444.28
941021355001,1440.00,0.00,0.00,1440.00
851025263892,68323.84,0.00,0.00,68323.84
241026190065,131552.31,0.00,4622.57,136174.88
451030468854,4926.23,519.22,102.72,5548.17
981031778105,17254.63,3724.43,257.00,21236.06
751033521194,73837.06,0.00,3714.00,77551.06
071036950370,73350.17,0.00,0.00,73350.17
871046406273,80446.26,208.45,1000.00,81654.71
831046836228,86771.24,0.00,0.00,86771.24
921050221928,49622.46,0.00,0.00,49622.46
101052789675,22540.14,0.00,860.06,23400.20
005342149251,97414.72,0.00,2875.20,100289.92
039376783943,86332.64,0.00,0.00,86332.64
072386220325,41809.04,105.63,976.97,42891.64
006396441862,57995.66,6261.12,0.00,64256.78
012402946845,48837.60,0.00,10283.88,59121.48
012405174234,89148.60,0.00,0.00,89148.60
098410811586,26105.28,0.00,1960.19,28065.47
072418289576,35442.28,859.24,542.43,36843.95
029422570905,6339.48,0.00,0.00,6339.48
026426692137,2438.24,0.00,0.00,2438.24
075435047330,104903.93,0.00,0.00,104903.93
088443132248,587.04,0.00,0.00,587.04
026448292527,57372.64,2742.33,1082.80,61197.77
057468685619,108937.06,0.00,0.00,108937.06
000476199769,89235.19,2469.77,0.00,91704.96
091482665753,87960.15,0.00,1000.00,88960.15
017485454663,40751.36,0.00,9285.12,50036.48
097490067576,161010.98,0.00,0.00,161010.98
069492713141,117583.20,0.00,0.00,117583.20
011493625607,78753.56,0.00,0.00,78753.56
082501663482,91409.88,0.00,0.00,91409.88
054504347350,515.84,0.00,0.00,515.84
049508887266,138807.76,0.00,0.00,138807.76
063520063707,116303.20,0.00,0.00,116303.20
021523417873,115442.88,0.00,2798.50,118241.38
072531004971,50972.50,0.00,784.96,51757.46
022534384019,117016.29,0.00,0.00,117016.29
000541817580,51865.84,0.00,0.00,51865.84
023543476117,54878.78,11775.58,0.00,66654.36
044545129608,56458.58,30.10,0.00,56488.68
076547691783,78526.26,0.00,1482.00,80008.26
041550786982,63585.60,0.00,1200.00,64785.60
059558807936,53266.19,0.00,0.00,53266.19
032576165193,65019.05,298.35,147.55,65464.95
015579280873,53383.25,0.00,0.00,53383.25
071580832445,115807.29,0.00,0.00,115807.29
051598302891,56261.36,13953.97,3113.40,73328.73
058608577324,84862.40,0.00,0.00,84862.40
026620859388,41809.09,0.00,0.00,41809.09
035641300561,100843.66,0.00,0.00,100843.66
026646271158,56635.88,0.00,28764.50,85400.38
071646967085,69789.60,0.00,36623.12,106412.72
066648356699,83442.27,0.00,0.00,83442.27
031649666391,83137.35,0.00,0.00,83137.35
021651741068,97014.21,0.00,0.00,97014.21
075653809161,54150.28,0.00,70279.35,124429.63
008658533545,98648.16,0.00,1901.60,100549.76
061660580373,103171.04,0.00,2528.50,105699.54
052664053032,67281.22,10158.16,30516.75,107956.13
036665932759,91409.86,0.00,1000.00,92409.86
076666608160,89563.71,7974.63,0.00,97538.34
077667956914,73582.45,4676.94,2082.35,80341.74
055673918726,41956.80,14885.30,1496.21,58338.31
033676658296,59970.01,4518.15,1334.13,65822.29
070677323002,91409.76,175.96,0.00,91585.72
057679092379,258.16,0.00,0.00,258.16
079683129899,52258.85,5.30,502.12,52766.27
018692218513,60736.48,0.00,0.00,60736.48
039694093999,76307.52,7076.26,0.00,83383.78
006694742024,74122.30,4012.89,588.57,78723.76
064702400519,4505.00,0.00,0.00,4505.00
049705667407,630.00,0.00,0.00,630.00
030708072383,73692.52,5898.37,1601.66,81192.55
087710680307,57995.63,972.54,0.00,58968.17
074728743109,91941.88,8765.76,9039.23,109746.87
009737134004,70837.52,0.00,0.00,70837.52
073740247620,70890.72,32.88,0.00,70923.60
001740855276,100075.04,0.00,1600.00,101675.04
009746234916,79722.93,118.23,0.00,79841.16
031749710984,42938.08,1125.68,1069.99,45133.75
052750310975,45403.40,0.00,0.00,45403.40
067761621014,119752.88,0.00,0.00,119752.88
042765615164,56459.62,0.00,92.64,56552.26
083767441580,61466.08,0.00,0.00,61466.08
085768027720,73702.63,652.47,990.34,75345.44
027775993943,46511.52,0.00,0.00,46511.52
045777217215,62921.04,1680.54,0.00,64601.58
053778374331,69332.39,0.00,0.00,69332.39
000778952245,75575.81,0.00,0.00,75575.81
068786362899,75192.96,0.00,0.00,75192.96
009795906169,100073.16,0.00,1589.28,101662.44
044800916125,56935.84,123.30,1094.93,58154.07
024802599925,109072.69,7994.00,0.00,117066.69
091804342364,50162.94,0.00,12689.66,62852.60
002815270912,116323.63,0.00,4343.50,120667.13
006815822689,97348.86,6659.64,11986.22,115994.72
037818026075,71805.27,0.00,0.00,71805.27
059824600915,68322.56,0.00,0.00,68322.56
061828894854,50806.17,1228.61,642.77,52677.55
028830521932,59627.01,0.00,0.00,59627.01
065832025654,99975.55,0.00,0.00,99975.55
029835324302,87960.13,0.00,0.00,87960.13
061835862841,12454.75,0.00,0.00,12454.75
043838490727,85859.97,0.00,0.00,85859.97
040841704639,68323.84,0.00,0.00,68323.84
005846975035,72072.45,0.00,0.00,72072.45
066854380898,88451.88,5998.69,0.00,94450.57
025864735069,74492.92,2515.33,0.00,77008.25
